0,3,0,http://www.google.co.jp/search?q=豚蒲焼,(ヒント),さいきん有名になった岡山の名物料理なんだ。,豚蒲焼,牛蒲焼,鰻蒲焼,鶏蒲焼
0,2,0,http://ja.wikipedia.org/wiki/ももっち,(ヒント),岡山県のマスコットキャラクターだよ。もともとは、晴れの国おかやま国体大会マスコットとしてデビューしたんだ。,ももっち,キビタン,くまモン,ももクロ
0,1,0,http://ja.wikipedia.org/wiki/児島湖,(ヒント),児島湾をしめきって作られた人造湖なんだ。,児島湖,室谷池,満濃池,あさひ湖
0,1,0,http://ja.wikipedia.org/wiki/旭川_(岡山県),(ヒント),岡山三大河川の一つなんだ。北海道のまちに同じ名前のところがあるよ。,旭川,札幌,小樽,函館,釧路
0,1,0,https://www.google.co.jp/search?q=金山国民休暇村,(ヒント),「かなやま」って読むんだよ。山があるんだよね。招き猫美術館とか金山寺というお寺もあるよ。名古屋にも金山駅というJRと名鉄と地下鉄が乗り入れる大きな駅があるんだよ。,金山,銀山,守山,犬山
0,1,0,http://ja.wikipedia.org/wiki/法界院駅,(ヒント),大学や高校に近い駅があるよ。,法界院,双界院,世界院,平等院
0,1,0,http://ja.wikipedia.org/wiki/門田屋敷駅,(ヒント),岡山にある地名だよ。門田の屋敷町という意味なんだって。三友寺や国清寺、玉井宮東照宮など、池田家に由来のある寺や神社があって、今は住宅街なんだよ。岡山電気軌道の駅もあるよ。,門田屋敷,武家屋敷,侍屋敷,公家屋敷
0,3,0,https://www.google.co.jp/search?q=朝日米,(ヒント),岡山を代表するお米の銘柄なんだ。,朝日米,夕日米,ななつぼし,ゆめぴりか
0,1,0,http://www.urban.ne.jp/home/ikedazoo/,(ヒント),岡山にある動物園だよ。,池田動物園,上野動物園,円山動物園,東山動物園
0,4,0,http://ja.wikipedia.org/wiki/備前焼,(ヒント),岡山名産の陶器だよ。ものすごーく古くから作られているんだ。,備前焼,明石焼,どんどん焼,ちょぼ焼
0,4,0,https://www.google.co.jp/search?q=撫川うちわ,(ヒント),伝統的なうちわだよ。300年前の江戸時代に武士の内職として作られていたんだって。,撫川うちわ,丸亀うちわ,房州うちわ,越生うちわ
0,1,0,http://ja.wikipedia.org/wiki/笹ヶ瀬川,(ヒント),ももたろうのももが流れてきた川、っていわれてるんだよ。,笹ヶ瀬川,柳瀬川,奥入瀬川,渡良瀬川
0,1,0,http://www.kibitsuhiko.or.jp/,(ヒント),ゴールデンウィークには、こいのぼりがたくさん空を泳ぐんだよ。,吉備津彦神社,大國魂神社,厳島神社,鷲宮神社
0,1,0,http://ja.wikipedia.org/wiki/岡山市,(ヒント),間違えてないよね？岡山だよ。,岡山,香川,高松,広島,鳥取,出雲,坂出
0,1,0,https://www.google.co.jp/search?q=大安寺+岡山,(ヒント),地名だよ。高校とかあるよ。,大安寺,中安寺,小安寺,通安寺
0,4,0,http://www.ryobi-holdings.jp/bus/,(ヒント),岡山のバス会社だよ。,両備バス,はとバス,ちゅうバス,阿寒バス
0,3,0,http://ja.wikipedia.org/wiki/サッパ,(ヒント),自分の家のごはんを食べきってもまだ足りないから、隣の家からご飯を借りてこないといけないぐらいおいしい、という意味で「まま（ご飯）かり」という名前なんだって。,ままかり,ままどおる,ちちかり,ははかり
0,1,0,http://ja.wikipedia.org/wiki/妹尾,(ヒント),地名だよ。せのお、って読むんだ。,妹尾,妹頭,妹羽,姉妹
0,3,0,http://ja.wikipedia.org/wiki/吉備団子,(ヒント),岡山のお土産で有名なんだよ。でも、北海道にも「日本一きびだんご」というお菓子があるよ。四角なんだけどね。,きび団子,いきなり団子,だんご３兄弟,笹だんご
0,2,0,https://www.google.co.jp/search?q=ミコロ,(ヒント),岡山市の豊かな水を表現している、水滴のかたちをした岡山市のキャラクターだよ。「ミコロ」の「ミ」は、水の「ミ」からもらったんだよ。,ミコロ,カパル,ニーラ,にしこくん
0,2,0,https://www.google.co.jp/search?q=ハコロ,(ヒント),岡山市の美しい緑を表現している、葉っぱのかたちをした岡山市のキャラクターだよ。「ハコロ」の「ハ」は、葉っぱの「ハ」からもらったんだよ。,ハコロ,トリピー,コバトン,メジロン
0,2,0,https://www.google.co.jp/search?q=うらっち,(ヒント),岡山県のキャラクターだよ。,うらっち,わこうっち,びわっち,しほろっち
0,2,0,https://www.google.co.jp/search?q=ももかちゃん+岡山,(ヒント),岡山県警察のマスコットキャラクターだよ。,ももかちゃん,ふっかちゃん,ほっとちゃん,いつきちゃん,ゆう子ちゃん
0,1,0,http://ja.wikipedia.org/wiki/岡山市半田山植物園,(ヒント),岡山市街を見渡せる、日当たりのよい半田山ってところにある植物園だよ。,半田山植物園,小石川植物園,牧野植物園,神代植物公園
0,1,0,http://ja.wikipedia.org/wiki/桃太郎大通り,(ヒント),岡山駅からシンフォニーホールの方向へまーっすぐ伸びた大きな道だよ。,桃太郎大通り,日本大通り,平和大通り,大通公園,きびだんご大通り
0,1,0,http://ja.wikipedia.org/wiki/西川緑道公園駅,(ヒント),岡山市内の中心部にある西川の周りにある公園だよ。散歩すると気持ちいいよ。,西川緑道公園,境川緑道公園,金沢緑道公園,青海緑道公園
0,2,0,http://ja.wikipedia.org/wiki/犬養毅,(ヒント),総理大臣になった政治家だよ。「話せば分かる」という言葉が有名なひとなんだ。,犬養毅,鈴木喜三郎,鳩山一郎,西園寺公望
0,2,0,http://ja.wikipedia.org/wiki/池田光政,(ヒント),江戸時代の備前岡山藩初代藩主なんだって。,池田光政,九鬼嘉隆,毛利輝元,別所長治
0,2,0,http://ja.wikipedia.org/wiki/宇喜多直家,(ヒント),戦国武将だよ。,宇喜多直家,脇坂安治,前田利家,木戸孝允
0,2,0,http://ja.wikipedia.org/wiki/内田百間,(ヒント),小説家だよ。すっごく岡山と鉄道のことが好きな人だったんだ。,内田百間,夏目伸六,赤瀬川原平,鈴木三重吉
0,2,0,http://ja.wikipedia.org/wiki/小川洋子,(ヒント),小説家だよ。「博士の愛した数式」とか、有名な小説を書いた人なんだ。,小川洋子,遙洋子,荻野目洋子,南田洋子
0,2,0,http://ja.wikipedia.org/wiki/森末慎二,(ヒント),今はタレントさんだけど、元は体操のオリンピック選手だったんだよ。1984年のロサンゼルスオリンピック大会で金・銀・銅、それぞれのメダルをもらったんだ。すごいよね。,森末慎二,佐藤弘道,池谷幸雄,米田功
0,2,0,http://ja.wikipedia.org/wiki/八名信夫,(ヒント),元プロ野球選手の俳優さんで、悪役商会のリーダーなんだよ。,八名信夫,河島英五,橋幸夫,井上克一
0,2,0,http://ja.wikipedia.org/wiki/井上あさひ,(ヒント),NHKのアナウンサーさんだよ。,井上あさひ,有働由美子,久保純子,鹿島綾乃
0,2,0,http://ja.wikipedia.org/wiki/甲本雅裕,(ヒント),俳優さんだよ。ミュージシャンの甲本ヒロトさんの弟さんなんだ。,甲本雅裕,三谷幸喜,田村正和,西村雅彦
0,2,0,http://ja.wikipedia.org/wiki/内田吐夢,(ヒント),映画監督だよ。,内田吐夢,宮崎吐夢,小津安二郎,草凪吐夢
0,2,0,http://ja.wikipedia.org/wiki/水戸岡鋭治,(ヒント),工業デザイナーさんだよ。九州新幹線800系とか、JR九州の寝台列車「ななつ星in九州」、富士急行の「富士登山電車」、岡山電気軌道の9200形電車(MOMO)をデザインした人なんだ。,水戸岡鋭治,深澤直人,山中俊治,柳宗理
0,2,0,http://ja.wikipedia.org/wiki/甲本ヒロト,(ヒント),ミュージシャンだよ。THE BLUE HEARTSというバンドをやっていたんだ。リンダリンダー♪,甲本ヒロト,真島昌利,野田秀樹,勝俣州和
0,2,0,http://ja.wikipedia.org/wiki/石津謙介,(ヒント),ファッションデザイナーさんだよ。VANというブランドを立ち上げた人なんだ。「メンズファッションの神様」と呼ばれてたんだって。,石津謙介,三宅一生,山本寛斎,高田賢三
0,3,0,http://www.ohtemanjyu.co.jp/,(ヒント),ほどよい甘さのこしあんに、小麦粉と甘酒を加えた薄皮をかぶせた蒸しまんじゅうなんだ。お土産にすごくよろこばれているんだよ。本店にしかない、かわいいパッケージがあるよ。,大手まんぢゅう,金時まんぢゅう,もみじまんぢゅう,十万石まんぢゅう
0,4,0,http://ja.wikipedia.org/wiki/マリンライナー,(ヒント),岡山と高松を結ぶ、JRの快速列車だよ。瀬戸大橋を渡るんだ。,マリンライナー,TJライナー,おはようライナー,弾丸ライナー,おやすみライナー
0,4,0,http://www.haruyama-co.jp/,(ヒント),岡山が本店の紳士服チェーンなんだよ。,紳士服はるやま,洋服の青山,紳士服のコナカ,洋服の青木
0,4,0,https://www.google.co.jp/search?q=平食,(ヒント),「ひらしょく」って呼ばれることがあるんだよ。ドライブイン、、、いや大きな食堂かな。,平田食事センター,平田土産センター,平田バッティングセンター,平田スポーツセンター
0,3,0,https://www.google.co.jp/search?q=ばら寿司+岡山,(ヒント),江戸時代に出された、汁もの以外におかずはひとつだけしか食べてはならないという 「一汁一菜令」 に反発して、いろいろ考えて生まれた料理がばら寿司といわれているんだよ。,ばら寿司,柿の葉寿司,なれずし,ふなずし
0,1,0,http://www.hayashibara-museumofart.jp/,(ヒント),岡山城のそばにある美術館だよ。,林原美術館,森美術館,地中美術館,灸まん美術館
0,4,0,http://okayama-ccs.jp/,(ヒント),岡山の市内で自転車を貸してくれるサービスだよ。同じ所に返さなくても良いから便利だよ。,ももちゃり,ままちゃり,痛チャリ,さいチャリ
0,3,0,https://www.google.co.jp/search?q=雄町米,(ヒント),岡山で作られている代表的なお米の銘柄だよ。お酒の原料としてすごく人気なんだ,雄町米,初雫,たかね錦,吟の夢
0,1,0,http://www.inari.ne.jp/,(ヒント),最上稲荷の参道沿いは、お正月にものすごーく混んでしまうから、一日早くおおみそか（12月31日）に年賀状が配達されるんだよ,最上稲荷,箭弓稲荷,笠間稲荷,豊川稲荷,伏見稲荷
0,1,0,https://www.google.co.jp/search?q=亀石神社,(ヒント),亀の形をした岩がご神体で、海に面した神社なんだ。,亀石神社,釣石神社,穴石神社,裸石神社
0,2,0,http://ja.wikipedia.org/wiki/有森裕子,(ヒント),マラソンランナーで、オリンピックで銀メダルと銅メダルをとった選手なんだよ。桃太郎スタジアムに銅像があるよ。,有森裕子,高橋尚子,松野明美,浅利純子
0,2,0,http://ja.wikipedia.org/wiki/人見絹枝,(ヒント),日本人女性初のオリンピックメダリストなんだよ。,人見絹枝,前畑秀子,前畑秀子,寺尾正,寺尾文
0,2,0,http://ja.wikipedia.org/wiki/木原光知子,(ヒント),1964年の東京オリンピックに出場して、「ミミ」のニックネームで人気があった水泳選手なんだよ。,木原光知子,石井好子,橋田壽賀子,岸惠子
0,1,0,http://www.kibitujinja.com/,(ヒント),「鳴釜の神事」っていう、お釜のなる音で運勢を占うことがおこなわれているんだ。,吉備津神社,花園神社,武田神社,三峯神社
0,1,0,http://ja.wikipedia.org/wiki/造山古墳_(岡山県),(ヒント),日本で第4位の大きさの古墳（古いお墓）なんだ。,造山古墳,大仙陵古墳,高松塚古墳,キトラ古墳
0,4,0,http://okayama.v-seagulls.co.jp,(ヒント),岡山にある女子バレーボールクラブチームだよ。,シーガルズ,スプリングス,レッドロケッツ,マーヴェラス,クインシーズ
0,3,0,https://www.google.co.jp/search?q=日生+カキオコ,(ヒント),日生で食べられるカキ入りのお好み焼きなんだ。,カキオコ,ナシオコ,オコオコ,マメオコ
0,3,0,https://www.google.co.jp/search?q=シガーフライ,(ヒント),こんがり香ばしく焼き上げたあっさり塩味で食べやすい一口サイズのビスケットだよ。昔からあるお菓子なんだ。,シガーフライ,フライクロス,シザーハンズ,シガーブレッド
0,3,0,https://www.google.co.jp/search?q=バナナクリームロール+岡山,(ヒント),岡山のご当地パンなんだ。岡山の人は、１度はたべたことがあると思うよ。,バナナクリームロール,キウイクリームロール,みかんクリームロール,マンゴークリームロール
0,4,0,https://www.google.co.jp/search?q=西大寺会陽,(ヒント),西大寺で毎年2月の第3土曜日に開催されるお祭りなんだ。宝木(しんぎ)をもらうといいことがある、ということですごく盛り上がるんだよ。,はだか祭り,洞窟祭り,着物祭り,はきもの祭り
0,3,0,https://www.google.co.jp/search?q=千両なす+岡山,(ヒント),「備南の千両なす」は、すごく品質が良くて人気があるんだ。,千両なす,一両なす,百両なす,万両なす
0,4,0,http://ja.wikipedia.org/wiki/電車でGO!,(ヒント),電車でGO! プロフェッショナル2 では、瀬戸大橋線の電車を運転できるんだよ！,電車でGO!プロフェッショナル2,電車でGO!FINAL,電車でGO!2高速編,電車でGO!3通勤編
0,1,0,http://www.mamakari.net,(ヒント),岡山コンベンションセンターといって、岡山駅西口のそばにあるんだよ。,ママカリフォーラム,白桃フォーラム,ばら寿司フォーラム,い草フォーラム
0,4,0,http://ja.wikipedia.org/wiki/岡山臨港鉄道,(ヒント),昔、大元駅から岡山港まで走っていた電車なんだよ。今は面影もないと思うんだけどね。,岡山臨港鉄道,岡山登山鉄道,岡山臨海鉄道,岡山市営地下鉄
0,4,0,http://www.saint-marc-hd.com/cafe,(ヒント),岡山が本社のカフェチェーンだよ。チョコクロワッサンが有名なんだ。,サンマルクカフェ,エクセルシオールカフェ,スターバックスコーヒー,タリーズコーヒー
0,4,0,http://www.kabaya.co.jp,(ヒント),お菓子を作っている会社だよ。「ジューC」「マスカットキャンディ」「さくさくぱんだ」とかが有名だよ。,カバヤ食品,エバラ食品,エスビー食品,いなば食品
0,1,0,http://ja.wikipedia.org/wiki/岡山ドーム,(ヒント),岡山操車場跡地公園内に作られた、多目的ドームだよ。,岡山ドーム,東京ドーム,白桃ドーム,福岡ドーム,山口ドーム
0,1,0,http://www.houkancho.com/top.html,(ヒント),岡山駅西口のそばにある商店街だよ。職を失った武士が、藩から与えられた奉還金を元手にこの地で商売を始めたのがはじまりなんだって。,奉還町商店街,粉浜商店街,七日町商店街,粡町通り商店街
0,4,0,http://ja.wikipedia.org/wiki/岡山弁,(ヒント),「ここへ来て」という意味の方言だよ。,こけーけー,みーんみーん,ほーほけきょ,つくつくほーし
0,4,0,http://www.osu.ac.jp,(ヒント),岡山にある大学だよ。岡山商大前というバス停があるよ。,岡山商科大学,岡山法科大学,岡山歯科大学,岡山薬科大学
0,4,0,http://www.tenmaya.co.jp,(ヒント),岡山の大きなデパートだよ。岡山本店とつながっているバスセンターは、全国でいちばんさいしょにできたデパート接続型バスターミナルなんだって。,天満屋,満点屋,丸井今井,マルカン百貨店
0,4,0,https://www.google.co.jp/search?q=うったて,(ヒント),一番最初にぐっと力を入れて文字を際立たせる部分なんだけど、「うったて」はうったてだよねー。,うったて,はらい,とめ,はね
0,4,0,http://www.ous.ac.jp,(ヒント),岡山にある大学だよ。山の上にあるんだ。坂がものすごーく急なんだよ。,岡山理科大学,岡山法科大学,岡山歯科大学,岡山薬科大学
0,2,0,http://ja.wikipedia.org/wiki/大賀一郎,(ヒント),明治時代の植物学者さんなんだ。2000年以上前の古代のハスの実を見つけて花を咲かせたことから、このハスを大賀ハスと呼んでいるんだよ。,大賀一郎,山本一郎,鈴木一郎,財津一郎
0,2,0,http://ja.wikipedia.org/wiki/尾上松之助,(ヒント),明治時代から大正時代にかけての日本の歌舞伎や映画で活躍していた役者さんで、日本最初の映画スターといわれているんだよ。,尾上松之助,マキノ雅弘,笑福亭松之助,尾上松也
0,1,0,https://www.google.co.jp/search?q=岡山市+大原橋,(ヒント),旭川にかかる橋だよ。１連の鋼橋に９連の鉄筋コンクリートローゼ橋が連なっている珍しい形式の橋なんだよ。それも昭和１７年に開通したんだ。遠足とかに行ったりしなかった？,大原橋,河童橋,桃介橋,青雲橋
0,1,0,https://www.google.co.jp/search?q=玉柏+岡山,(ヒント),地名だよ。「たまがし」って読むんだ。近くに大原橋があるよ。,玉柏,玉霞,玉名,児玉
0,4,0,https://www.google.co.jp/search?q=フェアレーン岡山,(ヒント),岡山市内にあるボウリング場だよ。,フェアレーン,オカレーン,リバーシブルレーン,スカイレーン
0,1,0,http://ja.wikipedia.org/wiki/岡南,(ヒント),岡山市の南の方の地域だよ。「こうなん」って読むんだ。飛行場があるよ。「玉野光南高校」とは漢字がちょっと違うんだよ。たまに間違える人がいるんだけど。,岡南,港南,江南,甲南,興南
0,4,0,http://ja.wikipedia.org/wiki/天地無用!,(ヒント),岡山県の高校生を主人公としたアニメなんだ。一部の人にはすっごく人気だったんだって。,天地無用!,焼き肉定食!,天変地異!,天下泰平
0,4,0,http://ja.wikipedia.org/wiki/あぐり,(ヒント),以前放映していた、NHKの朝の連続テレビ小説だよ。主人公のあぐりさんが岡山出身なんだって,あぐり,つばさ,あまちゃん,おしん,てっぱん
0,4,0,http://www.resparle.jp,(ヒント),岡山空港のすぐそばにあるリゾート施設だよ。,レスパール藤ヶ鳴,リゾナーレ藤ヶ鳴,ガスパール藤ヶ鳴,オスパール藤ヶ鳴
0,3,0,https://www.google.co.jp/search?q=あみ大根,(ヒント),サクラエビの仲間、アキアミと大根を一緒に炊いた岡山の郷土料理なんだよ。水を一切使わずに炊くのがポイントなんだって。,あみ大根,ぶり大根,鮭大根,鶏大根
0,3,0,http://ja.wikipedia.org/wiki/むらすゞめ,(ヒント),明治時代に豊作を祈っておどった盆踊りが、まるでイネの穂にむらがるすずめのようだった、と言われたことからイメージをして作られたお菓子なんだ。,むらすずめ,まちすずめ,としすずめ,みちすずめ
0,3,0,https://www.google.co.jp/search?q=ピーナツ豆腐+岡山,(ヒント),半円形のドームのような形をしたおとうふだよ。沖縄地方にも「じーまーみ豆腐」という名前で同じようなものがあるよ。,ピーナッツ豆腐,くるみ豆腐,アーモンド豆腐,チョコレート豆腐
0,3,0,https://www.google.co.jp/search?q=アラスカごはん,(ヒント),グリーンピースの品種のひとつであるアラスカ豆でつくる豆ごはんだよ。さやから豆を取り出すのが、楽しいよね。,アラスカごはん,シベリアごはん,南極ごはん,ノルウェーごはん
0,3,0,https://www.google.co.jp/search?q=クルードスパゲティ式めん,(ヒント),トマト味の焼きそばみたいなんだけどね。なんだか、なつかしの味がするんだ。昭和の岡山で、スパゲティといえばこれだったんだよ。,クルードスパゲティ式めん,五木のナポリ風スパゲティ,ゆでソフトスパゲッティ式めん,マルメイナポリタン
0,2,0,http://ja.wikipedia.org/wiki/雪舟,(ヒント),水墨画がものすごーく上手なお坊さんだよ。小さいころ、絵ばっかり描いて全然勉強をしなかったので、オショウさんがおこってお寺のお堂に雪舟さんを縛り付けたんだけど、自分の涙を使って親指の足で描いたネズミが、まるで生きているみたいだった、という伝説が残っているよ。,雪舟,玉澗,明兆,夏珪,如拙
0,4,0,https://www.google.co.jp/search?q=桃太郎+岡山,(ヒント),ぼくのことだよ。まさか、間違えていないよね？？,桃太郎,金太郎,キンタロー。,浦島太郎,ウルトラマンタロウ
0,2,0,http://ja.wikipedia.org/wiki/相賀武夫,(ヒント),小学館を創業した人なんだ。今も表町にある本屋さん（吉田書店）に勤めていたんだって。,相賀武夫,三木武夫,広瀬武夫,佐藤武夫
